,cmpdname,isosmiles,target
195,Triacetylchitotriose,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C)O)NC(=O)C)O,1
196,Pentyl acetate,CCCCCOC(=O)C,0
197,2-Fluoro-4-hydroxybenzonitrile,C1=CC(=C(C=C1O)F)C#N,1
198,"1,3-diethylthiourea",CCNC(=S)NCC,0
199,Deoxyuridine-phosphate,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)([O-])[O-])O,1
200,Ribose-1-phosphate,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O,1
201,Chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,0
202,3-(1H-benzimidazol-1-yl)propanoic acid,C1=CC=C2C(=C1)N=CN2CCC(=O)O,1
203,5-Phosphoribosylamine,C([C@@H]1[C@H]([C@H]([C@@H](O1)N)O)O)OP(=O)(O)O,1
204,"1,2,4-Trichlorobenzene",Clc1ccc(Cl)c(Cl)c1,0
205,4-Methoxyindole,COC1=CC=CC2=C1C=CN2,1
206,3-Hexyne,CCC#CCC,0
207,Dapagliflozin,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)Cl,1
208,7-Methylguanosine 5'-diphosphate,CN1C=[N+](C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,1
209,brompyrazone,c1ccccc1n2ncc(N)c(Br)c2(=O),0
210,Clonitralid,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O.C(CO)N,1
211,Bilirubin,CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C\\4/C(=C(C(=O)N4)C=C)C,1
212,Bromoethane,CCBr,0
213,Niclosamide,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,1
214,S-adenosyl-L-homocysteine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N,1
215,4-Chloroanisole,COc1ccc(Cl)cc1,0
216,EIDD-2801,CC(C)C(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)NO)O)O,1
217,Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,1
218,Butylbenzene,CCCCc1ccccc1,0
219,phthalamide,c1cC2C(=O)NC(=O)C2cc1,0
220,Triphosphate(1-),OP(=O)(O)OP(=O)(O)OP(=O)(O)[O-],1
221,CMP-N-acetyl-beta-neuraminate(2-),CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O,1
222,(2R)-2-ammonio-4-(2-formamidophenyl)-4-oxobutanoate,C1=CC=C(C(=C1)C(=O)C[C@H](C(=O)[O-])[NH3+])NC=O,1
223,Guanosine-5'-triphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,1
224,N-acetyl-L-gamma-glutamyl phosphate(3-),CC(=O)N[C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-],1
225,N-[N-[(Phenylmethoxy)carbonyl]-L-leucyl]-L-norleucinol,CCCC[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,1
226,Methyl formate,COC=O,0
227,Monophosphothiamine,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])[O-],1
228,Oxalacetate,C(C(=O)C(=O)[O-])C(=O)[O-],1
229,cis-2-Pentene,CC/C=C\C,0
230,"1-Acetyl-4-[(2,5-dimethylphenyl)sulfonyl]piperazine",CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCN(CC2)C(=O)C,1
231,Propagermanium,C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O,1
232,2/'-Deoxyadenosine 5/'-triphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,1
233,"3,4-Dimethylphenol",Cc1ccc(O)cc1C,0
234,(3R)-N-methyl-1-(pyridazin-3-yl)piperidin-3-amine,CN[C@@H]1CCCN(C1)C2=NN=CC=C2,1
235,Fenfuram,Cc1occc1C(=O)Nc2ccccc2,0
236,Nafamostat mesylate,CS(=O)(=O)O.CS(=O)(=O)O.C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,1
237,Ticagrelor,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,1
238,Fluticasone propionate,CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,1
239,Pyrophosphate 2-,OP(=O)([O-])OP(=O)(O)[O-],1
240,Losmapimod,CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=NC=C(C=C3)C(=O)NCC(C)(C)C,1
241,2-Hexanone,CCCCC(=O)C,0
242,"[(1S,4R,6S,7Z,18R)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",CC(C)(C)OC(=O)NC1CCCCC/C=C\\[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
243,Sphinganine(1+),CCCCCCCCCCCCCCC[C@H]([C@H](CO)[NH3+])O,1
244,Benzaldehyde,O=Cc1ccccc1,0
245,2-(N-Morpholino)ethanesulfonic acid,C1COCCN1CCS(=O)(=O)O,1
246,Benzyl Alcohol,C1=CC=C(C=C1)CO,1
247,2-Propanol,CC(C)O,0
248,Retinol,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,1
249,Trifluoroacetic acid,C(=O)(C(F)(F)F)O,1
250,CID 16219160,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)O)O)C.[K],1
251,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-[(2S)-piperidin-2-yl]methanol",C1CCN[C@@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
252,N-Hydroxy-2-quinolinecarboxamide,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NO,1
253,N-[(4-sulfamoylphenyl)methyl]acetamide,CC(=O)NCC1=CC=C(C=C1)S(=O)(=O)N,1
254,"(1s,2s)-2-({n-[(Benzyloxy)carbonyl]-L-Leucyl}amino)-1-Hydroxy-3-[(3s)-2-Oxopyrrolidin-3-Yl]propane-1-Sulfonic Acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,1
255,D-ribosylnicotinic acid,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O,1
256,Selinexor,C1=CN=C(C=N1)NNC(=O)/C=C\\N2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,1
257,MaxEPA,CCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O.CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O,1
258,Prasugrel,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,1
259,p-Xylene ,Cc1ccc(C)cc1,0
260,Pentachlorobenzene,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0
261,gentisin,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),0
262,Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,1
263,2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]-5-{[(prop-2-en-1-yl)carbamoyl]amino}benzamide,CC1=C(C=C(C=C1)NC(=O)NCC=C)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,1
264,gamma-Aminobutyric acid,C(CC(=O)O)CN,1
265,D-pantetheine 4'-phosphate(2-),CC(C)(COP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCS)O,1
266,Mebendazole,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,0
267,"2,3,3',4,4',5-PCB",Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,0
268,Cozaar,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CO)Cl.[K+],1
269,CID 101731853,CC[C@@H](C)[C@@H](C(=N[C@H](CS)C(=N[C@@H](C(C)O)C(=N[C@@H](CCCNC(=N)N)[C]=O)O)O)O)N=C([C@H](CS)N=C([C@H](CCCNC(=N)N)N=C([C@H](CS)N=C([C@@H](C(C)C)N=C(CN=C([C@H](CCCNC(=N)N)N=C([C@H](CCCNC(=N)N)N=C([C@H](CS)N=C([C@H](CC(C)C)N=C([C@H](CS)N=C(C(CCCNC(=N)N)N=C([C@H](CS)N=C([C@@H](CC1=CC=CC=C1)N=C(CN)O)O)O)O)O)O)O)O)O)O)O)O)O)O,1
270,N-[3-(carbamoylamino)phenyl]acetamide,CC(=O)NC1=CC(=CC=C1)NC(=O)N,1
271,(N(omega)-L-arginino)succinate(1-),C(C[C@@H](C(=O)[O-])[NH3+])C[NH+]=C(N)NC(CC(=O)[O-])C(=O)[O-],1
272,5-Amino-2-methyloxazole-4-carbonitrile,CC1=NC(=C(O1)N)C#N,1
273,Phenylthiourea,NC(=S)Nc1ccccc1,0
274,Inosine,OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,0
275,"1,2,3-Trichlorobenzene",Clc1cccc(Cl)c1Cl,0
276,Methyl 4-aminobutanoate,COC(=O)CCCN,1
277,N-[(Benzyloxy)carbonyl]-L-Leucyl-N-[(2s)-1-Hydroxy-4-Methylpentan-2-Yl]-L-Leucinamide,CC(C)C[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,1
278,p-Chloroaniline,Nc1ccc(Cl)cc1,0
279,Vortioxetine,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C,1
280,adrenosterone,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,0
281,Dioxacarb,CNC(=O)Oc1ccccc1C2OCCO2,0
282,Dinitramine,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,0
283,"cis 1,2-Dichloroethylene",Cl\C=C/Cl,0
284,Fusidic acid,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\\C(=O)O)OC(=O)C)C)O)C,1
285,N-Vinyl-2-pyrrolidone,C=CN1CCCC1=O,1
286,"1,2-Dichloroethane",ClCCCl,0
287,"5-Fluoro-1-[(5-methyl-1,3,4-thiadiazol-2-yl)methyl]-1,2,3,6-tetrahydropyridine",CC1=NN=C(S1)CN2CCC=C(C2)F,1
288,Dihydrouracil,C1CNC(=O)NC1=O,1
289,Prazosin,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,1
290,Siponimod fumarate,CCC1=C(C=CC(=C1)/C(=N/OCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O.CCC1=C(C=CC(=C1)/C(=N/OCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O.C(=C/C(=O)O)\\C(=O)O,1
291,Estradiol cypionate,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,1
292,Montelukast,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,1
293,Dihexyl phthalate,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0
294,Imidazole-4-acetaldehyde,C1=C(NC=N1)CC=O,1
295,Pentylcyclopentane,CCCCCC1CCCC1,0
296,1-(Thiophen-3-ylmethyl)piperidin-4-ol,C1CN(CCC1O)CC2=CSC=C2,1
297,(2~{S})-~{N}-(4-aminocarbonylphenyl)oxolane-2-carboxamide,C1C[C@H](OC1)C(=O)NC2=CC=C(C=C2)C(=O)N,1
298,"2,2',3,4,6-PCB",Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,0
299,Natrii chloridi solutio composita,C(=O)(O)[O-].O.[OH-].[OH-].[Na+].[Na+].[Cl-].[Cl-].[K+].[Ca+2],1
300,Ebselen,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,1
301,p-Chloronitrobenzene,Clc1ccc(cc1)N(=O)=O,0
302,adenine,Nc1ncnc2nc[nH]c12 ,0
303,"3,4-Dihydroxyphenylacetaldehyde",C1=CC(=C(C=C1CC=O)O)O,1
304,"1,4-Dihydronicotinamide adenine dinucleotide",C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,1
305,dioctyl phthalate,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,0
306,Razuprotafib,COC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)NS(=O)(=O)O)C3=CSC(=N3)C4=CC=CS4,1
307,Bendroflumethiazide,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,0
308,"2,3,5-Trichlorophenol",Oc1cc(Cl)cc(Cl)c1Cl,0
309,Tranexamic acid,C1CC(CCC1CN)C(=O)O,1
310,Caffeine,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,0
311,methyl gallate,COC(=O)c1cc(O)c(O)c(O)c1 ,0
312,coenzyme A(4-),CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCS)O,1
313,Chenodeoxyglycocholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2[C@@]1(CCC3C2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)C,1
314,N-(4-tert-butylphenyl)-N-[(1R)-2-(3-methoxypropylamino)-2-oxo-1-pyridin-3-ylethyl]propanamide,CCC(=O)N(C1=CC=C(C=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NCCCOC,1
315,Biphenyl,c1ccc(cc1)c2ccccc2,0
316,Isotretinoin,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\\C(=O)O)/C)/C,1
317,Methyl benzoate ,COC(=O)c1ccccc1,0
318,isovaleryl-CoA(4-),CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
319,Propyl acetate,CCCOC(=O)C,0
320,"1,3,5-Tribromobenzene",Brc1cc(Br)cc(Br)c1,0
321,Pentoxifylline,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,1
322,3-Hydroxyanthranilate,C1=CC(=C(C(=C1)[O-])N)C(=O)O,1
323,Tryptophan,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,1
324,Angiotensin III,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)N,1
325,Descovy,C[C@H](CN1C=NC2=C(N=CN=C21)N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3.C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,1
326,Relacatib,C[C@@H]1CC[C@@H](C(=O)CN1S(=O)(=O)C2=CC=CC=N2)NC(=O)[C@H](CC(C)C)NC(=O)C3=CC4=CC=CC=C4O3,1
327,2-Methyl-3-oxopropanoate,CC(C=O)C(=O)[O-],1
328,o-Nitroaniline,Nc1ccccc1N(=O)=O,0
329,Dieldrin,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,0
330,Glycerone phosphate(2-),C(C(=O)COP(=O)([O-])[O-])O,1
331,"(4-Oxo-3,4-dihydrophthalazin-1-yl)acetic acid",C1=CC=C2C(=C1)C(=NNC2=O)CC(=O)O,1
332,N-(4-hydroxyphenyl)-1-methyl-1H-pyrazole-4-carboxamide,CN1C=C(C=N1)C(=O)NC2=CC=C(C=C2)O,1
333,eucalyptol,CC12CCC(CC1)C(C)(C)O2 ,0
334,Pyrene,c1cc2ccc3cccc4ccc(c1)c2c34,0
335,"3-(3,5-dimethyl-1H-1,2,4-triazol-1-yl)propanoic acid",CC1=NN(C(=N1)C)CCC(=O)O,1
336,5-(acryloylamino)-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]benzamide,CC1=C(C=C(C=C1)NC(=O)C=C)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,1
337,Propofol,CC(C)C1=C(C(=CC=C1)C(C)C)O,1
338,Decitabine,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,1
339,Arformoterol,C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O,1
340,uroporphyrinogen III(8-),C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-],1
341,"1,2-Benzenediol",Oc1ccccc1O,0
342,"2,3',4,4',5-PCB",Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,0
343,beta-D-Glucose,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,1
344,Fenoxycarb,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,0
345,Argatroban monohydrate,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C.O,1
346,Riamilovir,CSC1=NC2=NN=C(C(=O)N2N1)[N+](=O)[O-],1
347,Alizarin,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O,1
348,O-phosphonato-L-homoserine(2-),C(COP(=O)([O-])[O-])[C@@H](C(=O)[O-])[NH3+],1
349,Alpha-Phosphoribosylpyrophosphoric Acid,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,1
350,"Succinic acid-2,2,3,3-d4",[2H]C([2H])(C(=O)O)C([2H])([2H])C(=O)O,1
351,cycloheximide,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ,0
352,Nicotinate-adenine dinucleotide phosphate(4-),C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)[O-],1
353,Dibenzofurane,o1c2ccccc2c3ccccc13,0
354,"2-hydroxyethyl 2-deoxy-3,5-bis-O-(2-hydroxyethyl)-6-O-(2-{[(9E)-octadec-9-enoyl]oxy}ethyl)-alpha-L-xylo-hexofuranoside",CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@@H]([C@@H]1[C@@H](C[C@@H](O1)OCCO)OCCO)OCCO,1
355,1-Chloropentane,CCCCCCl,0
356,chloropropylate,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,0
357,alpha-D-mannose 1-phosphate(2-),C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O)O,1
358,"2,2,5-Trimethylhexane",CC(C)CCC(C)(C)C,0
359,4-hydroxypyridine,Oc1ccncc1,0
360,4-Piperidinopiperidine,C1CCN(CC1)C2CCNCC2,1
361,p-Cresol,Cc1ccc(O)cc1,0
362,"(1S,2S)-2-[[(2S)-2-[[(1R,3R,5S)-3-bicyclo[3.3.1]non-6-enyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OC[C@@H]2C[C@@H]3CC=C[C@@H](C3)C2,1
363,Chlorazine,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,0
364,Talbutal,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
365,5-chloranyl-~{N}-methyl-~{N}-[[(3~{S})-oxolan-3-yl]methyl]pyrimidin-4-amine,CN(C[C@@H]1CCOC1)C2=NC=NC=C2Cl,1
366,Verapamil,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,1
367,alpha-D-glucuronate 1-phosphate,[C@@H]1([C@@H]([C@H](O[C@@H]([C@@H]1O)OP(=O)([O-])[O-])C(=O)[O-])O)O,1
368,"[(1S,4R,6S)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",CC(C)(C)OC(=O)NC1CCCCCC=C[C@@H]2C[C@]2(NC(=O)[C@@H]3CC(CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
369,1H-Benzimidazole-2-methanol,C1=CC=C2C(=C1)NC(=N2)CO,1
370,Carvacrol,c1(O)c(C)ccc(C(C)C)c1,0
371,Favipiravir,C1=C(N=C(C(=O)N1)C(=O)N)F,1
372,Zanubrutinib,C=CC(=O)N1CCC(CC1)[C@@H]2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N,1
373,Raffinose,OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,0
374,parabanic acid,O=C1NC(=O)C(=O)N1 ,0
375,aldosterone,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,0
376,Acetanilide,CC(=O)Nc1ccccc1,0
377,(3R)-1-acetyl-3-hydroxypiperidine-3-carboxylic acid,CC(=O)N1CCC[C@@](C1)(C(=O)O)O,1
378,5-(azetidin-3-ylamino)-2-methyl-~{N}-[(1~{R})-1-[3-[5-[[[(3~{R})-oxolan-3-yl]amino]methyl]thiophen-2-yl]phenyl]ethyl]benzamide,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@@H]5CCOC5,1
379,Terbutryn,CCNc1nc(NC(C)(C)C)nc(SC)n1,0
380,CID 122146,C[C@H](CCC(=O)NCCC[N+](C)(C)CC(CS(=O)(=O)O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1
381,Rabeximod,CC1=CC2=C(C=C1C)N=C3C(=N2)C4=C(N3CC(=O)NCCN(C)C)C=CC(=C4)Cl,1
382,Abivertinib,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC4=C(C=CN4)C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)F,1
383,(2S)-2-ammonio-5-oxopentanoate,C(C[C@@H](C(=O)[O-])[NH3+])C=O,1
384,o-Aminophenol,Nc1ccccc1O,0
385,Triethyl phosphate,CCOP(=O)(OCC)OCC,0
386,Ivomec,CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C.C[C@H]1CC[C@]2(CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)O[C@@H]1C(C)C,1
387,UDP-N-acetyl-D-galactosamine(2-),CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,1
388,"6,7-Dihydrobiopterin",CC(C(C1CN=C2C(=N1)C(=O)NC(=N2)N)O)O,1
389,"(3R,5S)-1-Pyrroline-3-hydroxy-5-carboxylate",C1[C@H](C=N[C@@H]1C(=O)[O-])O,1
390,chlorpyrifos,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,0
391,2-(isoquinolin-4-yl)-N-phenylacetamide,C1=CC=C(C=C1)NC(=O)CC2=CN=CC3=CC=CC=C32,1
392,Tenofovir,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,1
393,Ethyl vinyl ether,CCOC=C,0
394,5-Methoxyindole-3-acetic acid,COC1=CC2=C(C=C1)NC=C2CC(=O)O,1
395,m-Nitrophenol,Oc1cccc(c1)N(=O)=O,0
396,Thymidine-methyl-T,[3H]CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,1
