,cmpdname,isosmiles,target
191,4-Acetyl 1-(2-furoyl)piperazine,CC(=O)N1CCN(CC1)C(=O)C2=CC=CO2,1
192,Darunavir,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,1
193,CID 122146,C[C@H](CCC(=O)NCCC[N+](C)(C)CC(CS(=O)(=O)O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1
194,spiramycin,COC1C(O)CC(=O)OC(C)C\C=C\C=C\C(OC2CCC(C(C)O2)N(C)C)C(C)CC(CC=O)C1OC3OC(C)C(OC4CC(C)(O)C(O)C(C)O4)C(C3O)N(C)C,0
195,[5-Hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl phosphate,CC1=NC=C(C(=C1O)CO)COP(=O)([O-])[O-],1
196,"4-(5-azaspiro[2.5]octan-5-yl)-7H-pyrrolo[2,3-d]pyrimidine",C1CC2(CC2)CN(C1)C3=NC=NC4=C3C=CN4,1
197,3-Chlorobenzoic acid,C1=CC(=CC(=C1)Cl)C(=O)O,1
198,Zalcitabine,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2,0
199,carphenazine,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,0
200,fenimide,C2=C(C1(C(C(=O)NC1=O)CC)C)C=CC=C2,0
201,CTP trianion,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O,1
202,nalbuphine,OC1CCC2(O)C3Cc5ccc(O)c6OC1C2(CCN3CC4CCC4)c56,0
203,Diethylstilbestrol,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,0
204,Amlodipine,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,1
205,cefoperazone,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O,0
206,ketazolam,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4,0
207,N-(5-methylthiophen-2-yl)-N'-pyridin-3-ylurea,CC1=CC=C(S1)NC(=O)NC2=CN=CC=C2,1
208,butikacin,NCCC(O)CNC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC3OC(CO)C(O)C(N)C3O,0
209,Toremifene,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\\C2=CC=CC=C2)/C3=CC=CC=C3,1
210,RO19-4603,CC(C)(C)OC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CS3)C,0
211,Levamisole,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,1
212,"(1R,4S,5'S,6R,6'R,8R,12S,13S,14E,16E,20R,21R,24S)-6'-[(2S)-butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)CC=C([C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)C)C,1
213,vincristine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0
214,clotiazepam,C1=C(CC)SC2=C1C(=NCC(N2C)=O)C3=CC=CC=C3Cl,0
215,tolbutamide,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,0
216,Atorvastatin,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,1
217,2-Methylpentane,CCCC(C)C,0
218,Serotonin(1+),C1=CC2=C(C=C1O)C(=CN2)CC[NH3+],1
219,acetylmethadol/levacetylmethadol/alphacetylmethadol/betacetylmethadol,C2=C(C(C1=CC=CC=C1)(C(OC(=O)C)CC)CC(N(C)C)C)C=CC=C2,0
220,Norepinephrine,NCC(O)c1ccc(O)c(O)c1,0
221,Verapamil,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,1
222,CID 87060529,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/C4=CSC(=N4)N)SC2)C(=O)O.[Na],1
223,2-Ammoniomuconate(1-),C(=C/C(=O)O)\\C=C(\\C(=O)[O-])/N,1
224,CID 46783527,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3C2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1
225,dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,0
226,Semaglutide,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@H](C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC6=CN=CN6)N,1
227,Empagliflozin,C1COC[C@H]1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)Cl,1
228,clomethiazole,Cc1ncsc1CCCl,0
229,"(1R,4S,5'S,6R,6'R,8R,10E,12S,13S,14E,16E,20R,21R,24S)-6'-[(2R)-Butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
230,1-[4-[(3-Methylphenyl)methyl]piperazin-1-yl]ethanone,CC1=CC(=CC=C1)CN2CCN(CC2)C(=O)C,1
231,flumoxonide,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)C(OC)OC,0
232,ramciclane,C1=CC=CC=C1CC2(C3(C(C)(C)C(C2)CC3)C)OCCN(C)C,0
233,brofoxine,C1=CC(=CC2=C1NC(=O)OC2(C)C)Br,0
234,ketamine,CNC1(CCCCC1=O)c2ccccc2Cl,0
235,"S-[2-[3-[[(2R)-4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] (2S)-2-[4-(2-methylpropyl)phenyl]propanethioate",C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O)O)O,1
236,N-[(4-sulfamoylphenyl)methyl]acetamide,CC(=O)NCC1=CC=C(C=C1)S(=O)(=O)N,1
237,"2-[Bis-(2-hydroxy-ethyl)-amino]-2-hydroxymethyl-propane-1,3-diol",C(CO)N(CCO)C(CO)(CO)CO,1
238,Uridine-5'-monophosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,1
239,cyclosporin A,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1
240,Dexbudesonide,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1
241,"disodium;(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(2-methyl-6-oxido-5-oxo-1,2,4-triazin-3-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate;hydrate",CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].O.[Na+].[Na+],1
242,"(1R,4S,5'S,6R,6'R,8R,10Z,12S,13S,14Z,20R,21R,24S)-6'-[(2S)-butan-2-yl]-21,24-dihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(\\[C@H]([C@H](/C=C\\C=C4CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)/C)C,1
243,BRL52656,c1(ccc(cc1)C(F)(F)F)CC(N1[C@@H](CCCC1)CN1CCCC1)=O,0
244,Oxandrolone,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,0
245,norfloxacin,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,0
246,Dolichyl phosphate,CC(CC/C=C(/C)\\CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C)CCOP(=O)(O)O,1
247,(2S)-2-azaniumyl-5-{[(1S)-1-carboxylatoethyl]amino}-5-oxopentanoate,C[C@@H](C(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+],1
248,SB201708,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN2CCCC2)c2n(CC1)ccn2)=O,0
249,Dihomo-gamma-linolenic acid,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O,1
250,"6,8-Dimercapto-octanoic acid amide",C(CCC(=O)N)C[C@H](CCS)S,1
251,N-cycloheptyl-N-methylmethanesulfonamide,CN(C1CCCCCC1)S(=O)(=O)C,1
252,methacycline,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,0
253,bromazepam,Brc1ccc2NC(=O)CN=C(c3ccccn3)c2c1,0
254,lymecycline,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)\O)C1=O.[H+],0
255,"2,3-Dimethoxy-5-methyl-6-(3-methylbut-2-enyl)benzene-1,4-diol",CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)C,1
256,crotonoyl-CoA(4-),C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
257,diflucortolone-pivalate,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(COC(C(C)(C)C)=O)=O)C)O)F,0
258,2'-Deoxyadenosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,1
259,alpha-D-Galactose 1-phosphate,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O,1
260,buclizine,CC(C)(C)c1ccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)cc1,0
261,amcinafide,[C@H]24C([C@@]1(O[C@@](O[C@@H]1C2)(C3=CC=CC=C3)C)C(=O)CO)(C[C@H](O)[C@@]5(F)C4CCC6=CC(=O)C=CC56C)C,0
262,celucloral,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,0
263,imipramine,CN(C)CCCN1c2ccccc2CCc3ccccc13,0
264,5-Hydroxyindole-3-acetaldehyde,C1=CC2=C(C=C1O)C(=CN2)CC=O,1
265,N-Acetyl-D-Galactosamine,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1O)CO)O)O,1
266,3-(1-methyl-1H-indol-3-yl)propanoic acid,CN1C=C(C2=CC=CC=C21)CCC(=O)O,1
267,ameltolide,C1=C(C(=C(C=C1)C)NC(C2=CC=C(N)C=C2)=O)C,0
268,Desidustat,C1CC1CON2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,1
269,N-acetylputrescinium,CC(=O)NCCCC[NH3+],1
270,amitriptyline,CN(C)CCC=C1c2ccccc2CCc3ccccc13,0
271,salicylic acid,OC(=O)c1ccccc1O,0
272,tolcapone,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+]([O-])=O,0
273,pivoxazepam,C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)OC(C(C)(C)C)=O)C3=CC=CC=C3,0
274,ciprofloxacin,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,0
275,Theobromine,Cn1cnc2N(C)C(=O)NC(=O)c12,0
276,"N'-cyclopropyl-N-methyl-N-[(5-methyl-1,2-oxazol-3-yl)methyl]urea",CC1=CC(=NO1)CN(C)C(=O)NC2CC2,1
277,Cholecalciferol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](CCC3=C)O)C,1
278,apicycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NC(N5CCN(CCO)CC5)C(O)=O)C1=O,0
279,(2~{S})-~{N}-(4-aminocarbonylphenyl)oxolane-2-carboxamide,C1C[C@H](OC1)C(=O)NC2=CC=C(C=C2)C(=O)N,1
280,furbucillin,CC(C)CC(OC(=O)c1occc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O,0
281,Cyclic AMP,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,1
282,N-[N-[(Phenylmethoxy)carbonyl]-L-leucyl]-L-norleucinol,CCCC[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,1
283,Triglyme,COCCOCCOCCOC,1
284,L-2-amino-3-oxobutanoate,CC(=O)[C@@H](C(=O)[O-])[NH3+],1
285,citatepine,C1=C(C#N)C=CC3=C1C4=C(C2=C(C=CC=C2)S3)CCN(CC4)C,0
286,quazepam,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23,0
287,2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]-5-{[(prop-2-en-1-yl)carbamoyl]amino}benzamide,CC1=C(C=C(C=C1)NC(=O)NCC=C)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,1
288,nicocortonide,[C@]125OC(O[C@@]([C@]1(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)(CC5)C(=O)COC(=O)C6=CC=NC=C6)\C=C/C,0
289,2,s1cc(nc1\[NH]=C(\N)N)C,0
290,propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2,0
291,Econazole,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,0
292,bentiamine,C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3,0
293,Nitazoxanide,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],1
294,propikacin,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
295,"N-(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)methanesulfonamide",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NS(=O)(=O)C,1
296,Belnacasan,CCO[C@H]1[C@H](CC(=O)O1)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)(C)C)NC(=O)C3=CC(=C(C=C3)N)Cl,1
297,Ethambutol,CC[C@@H](CO)NCCN[C@@H](CC)CO,0
298,hydroxyamphetamine,CC(Cc1ccccc1)NO,0
299,Nicotinic acid mononucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)[O-],1
300,cyclarbamate,C1=CC=CC=C1NC(OCC3(COC(NC2=CC=CC=C2)=O)CCCC3)=O,0
301,celiprolol,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O,0
302,ganaxolone,[C@H]13[C@@H]([C@@]2([C@@H](CC1)C[C@](O)(CC2)C)C)CC[C@]4([C@H]3CC[C@@H]4C(=O)C)C,0
303,"N-(1,3-benzodioxol-5-ylmethyl)ethanesulfonamide",CCS(=O)(=O)NCC1=CC2=C(C=C1)OCO2,1
304,Ketamine,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,1
305,benzyl-alcohol,C(C1=CC=CC=C1)O,0
306,Metoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,0
307,"2-(1,3,5-trimethyl-1H-pyrazol-4-yl)acetamide",CC1=C(C(=NN1C)C)CC(=O)N,1
308,carperone,C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F,0
309,"Acetamide, N-[(1R)-1-(1-naphthalenyl)ethyl]-",C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)C,1
310,Zunsemetinib,CC1=CC(=C(C(=O)N1C2=CC(=NC=C2C)C3=NC(=NC=C3)C(C)(C)O)Cl)OCC4=C(C=C(C=N4)F)F,1
311,2-fluoro-N-[2-(pyridin-4-yl)ethyl]benzamide,C1=CC=C(C(=C1)C(=O)NCCC2=CC=NC=C2)F,1
312,"(3R,5S)-1-Pyrroline-3-hydroxy-5-carboxylate",C1[C@H](C=N[C@@H]1C(=O)[O-])O,1
313,alonimid,C1=CC=CC3=C1C2(C(NC(=O)CC2)=O)CCC3=O,0
314,3-methylpentane,CCC(C)CC,0
315,3-Aminoquinoline,C1=CC=C2C(=C1)C=C(C=N2)N,1
316,Dextromethorphan,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1,0
317,16,n1c(csc1\[NH]=C(\N)N)c1ccccc1,0
318,2-[(1H-benzimidazol-2-ylamino)methyl]phenol,C1=CC=C(C(=C1)CNC2=NC3=CC=CC=C3N2)O,1
319,4-tert-Butylcatechol,CC(C)(C)C1=CC(=C(C=C1)O)O,1
320,2-Phenylethanaminium,C1=CC=C(C=C1)CC[NH3+],1
321,"Adenosine 3',5'-bismonophosphate(4-)",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])OP(=O)([O-])[O-])O)N,1
322,zimelidine,CN(C)C/C=C(/c1ccc(Br)cc1)c2cccnc2,0
323,6-Methyl-1H-indole-2-carboxylic acid,CC1=CC2=C(C=C1)C=C(N2)C(=O)O,1
324,4-Bromo-2-hydroxypyridine,C1=CNC(=O)C=C1Br,1
325,Hexaethylene glycol,C(COCCOCCOCCOCCOCCO)O,1
326,tobicillin,CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3[C@H](SC2(C)C)[C@H](NC(=O)Cc4ccccc4)C3=O)c1,0
327,AICA ribonucleotide,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N,1
328,savoxepin,N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5,0
329,Alisporivir,CC[C@H]1C(=O)N([C@@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)C(C)C)CC)C)C,1
330,vinblastine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0
331,isepamicin,CNC1C(O)C(OCC1(C)O)OC2C(O)C(OC3OC(CN)C(O)C(O)C3O)C(N)CC2NC(=O)C(O)CN,0
332,"(2-(1H-indol-3-yl)-1H-imidazol-4-yl)(3,4,5-trimethoxyphenyl)methanone",COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN=C(N2)C3=CNC4=CC=CC=C43,1
333,alpha-D-glucose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,1
334,Daclastavir,CC(C)[C@H](CNC(=O)OC)C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC,1
335,5-Phenylnicotinic Acid,C1=CC=C(C=C1)C2=CC(=CN=C2)C(=O)O,1
336,Boceprevir,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,1
337,4-Chloro-1H-indole-2-carboxylic acid,C1=CC2=C(C=C(N2)C(=O)O)C(=C1)Cl,1
338,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-[(2S)-piperidin-2-yl]methanol",C1CCN[C@@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
339,"4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide",C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,1
340,flutomidate,C1=C(C(OCC)=O)[N](C=N1)C(C)C2=CC=C(C=C2)F,0
341,itaconyl-CoA(5-),CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=C)C(=O)[O-])O,1
342,Phosphonatoenolpyruvate,C=C(C(=O)[O-])OP(=O)([O-])[O-],1
343,Methylprednisolone,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,0
344,phenytoin,C1=CC=CC=C1C3(C2=CC=CC=C2)NC(=O)NC3=O,0
345,Octanoate,CCCCCCCC(=O)[O-],1
346,4-[2-(Phenylsulfanyl)ethyl]morpholine,C1COCCN1CCSC2=CC=CC=C2,1
347,ampyzine,CN(C)c1cnccn1,0
348,Lysine Nz-Carboxylic Acid,C(CCNC(=O)O)C[C@@H](C(=O)O)N,1
349,rodorubicin,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)N(C)C)c6c(O)c7C(=O)c8c(O)cccc8C(=O)c7c(O)c6[C@H]1O[C@H]9C[C@@H]([C@H](O)[C@H](C)O9)N(C)C,0
350,compound 40,c1ccc(C(NCCCOc2cc(CN3CCCCC3)ccc2)=O)cc1,0
351,Triphosphate(1-),OP(=O)(O)OP(=O)(O)OP(=O)(O)[O-],1
352,(2~{S})-2-azanyl-5-oxidanylidene-5-[[(2~{S})-1-oxidanylidene-1-[(2-oxidanylidene-2-propan-2-yloxy-ethyl)amino]-3-sulfanyl-propan-2-yl]amino]pentanoic acid,CC(C)OC(=O)CNC(=O)[C@@H](CS)NC(=O)CC[C@@H](C(=O)O)N,1
353,Org34167,c1ccc(c(c1)[C@H](CC=C)N)c1c2c(on1)cccc2,0
354,pancopride,C3=C(C(NC1C2CCN(C1)CC2)=O)C(=CC(=C3Cl)N)OCC4CC4,0
355,nitrocycline,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O)[N+]([O-])=O,0
