,cmpdname,isosmiles,target
209,unnamed,CCOC(=O)C1(c2ccccc2)CCN(CC(=O)c2ccccc2)CC1,0
210,Anthranilate,C1=CC=C(C(=C1)C(=O)[O-])N,1
211,Arachidonic acid,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O,1
212,unnamed,Sc1cnnc2ccccc12,0
213,Ledipasvir,CC(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)[C@@H]9[C@H]1CC[C@H](C1)N9C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,1
214,[1-(Pyrimidin-2-yl)piperidin-4-yl]methanol,C1CN(CCC1CO)C2=NC=CC=N2,1
215,unnamed,CCN(CC)CC(=O)Nc1cccc(Cl)c1,0
216,GC376 alpha-ketoamide analog (bound form),CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](C(=O)NCC2=CC=CC=C2)O)NC(=O)OCC3=CC=CC=C3,1
217,Cadmium ion,[Cd+2],1
218,unnamed,Cn1cnc2c1=S(=O)(O)N=C(S)N=2,0
219,unnamed,CCCCCCCCSc1ncnc2[nH]ncc12,0
220,2'-Deoxyadenosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,1
221,Thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,1
222,"Carbamic acid, N-[(1S)-1-[[[(1S)-1-formyl-2-(2-oxo-3-pyrrolidinyl)ethyl]amino]carbonyl]-3-methylbutyl]-, phenylmethyl ester",CC(C)C[C@@H](C(=O)N[C@@H](CC1CCNC1=O)C=O)NC(=O)OCC2=CC=CC=C2,1
223,unnamed,CC(=O)NC(CC(C)C(C)=O)C(=O)O,0
224,unnamed,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,0
225,3-Chlorobenzoic acid,C1=CC(=CC(=C1)Cl)C(=O)O,1
226,unnamed,COc1cc(N=Nc2ccc(C(=O)N(C)C)cc2)c(C)cc1N=Nc1c(O)nc2ccccc2c1O,0
227,Guanosine-5'-monophosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,1
228,unnamed,CN(C)NP(=O)(NN(C)C)NN(C)C,0
229,unnamed,N#CC1(Cl)CC2CC1C1N=NN(c3ccccc3)C21,0
230,unnamed,O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,0
231,Trimetazidine,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,1
232,4-(1H-pyrazol-5-yl)piperidine,C1CNCCC1C2=CC=NN2,1
233,unnamed,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,0
234,unnamed,Cc1nc(Cl)c(Cl)c(Cl)n1,0
235,unnamed,O=C(O)C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)C=CC(=O)O)cc2)cc1,0
236,unnamed,CCN(CC)CC(=O)Nc1cc(Cl)ccc1C,0
237,3-Hydroxyanthranilate,C1=CC(=C(C(=C1)[O-])N)C(=O)O,1
238,"Citric acid-2,2,4,4-d4",[2H]C([2H])(C(=O)O)C(C(=O)O)(C([2H])([2H])C(=O)O)O,1
239,unnamed,CC1CCCCC1=NNS(=O)(=O)c1ccc(N)cc1,0
240,unnamed,O=C1CSC(=S)N1c1ccc(Cl)cc1,0
241,3-oxodecanoyl-CoA(4-),CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
242,unnamed,O=NC1C2C=CC(C2)C1Cl,0
243,unnamed,CC(C)COC(=O)c1ccc(N)cc1,0
244,unnamed,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0
245,Unii-V2YK90BZ31,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)O)CCC(=O)O.[Sn+2],1
246,unnamed,O=C1c2ccc(S(=O)(=O)O)c(O)c2C(=O)c2ccc(S(=O)(=O)O)c(O)c21,0
247,"5,6,7,8-Tetrahydrobiopterin",CC(C([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O,1
248,unnamed,O=C(ONC(=O)C1C2C=CC(C2)C1C(=O)NOC(=O)c1ccccc1)c1ccccc1,0
249,5-[(carbamoylcarbamoyl)amino]-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]benzamide,CC1=C(C=C(C=C1)NC(=O)NC(=O)N)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,1
250,unnamed,c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,0
251,unnamed,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0
252,unnamed,C=C(C)CS(=O)(=O)O,0
253,Dapansutrile,CS(=O)(=O)CCC#N,1
254,unnamed,NS(=O)(=O)c1cc2c(cc1Cl)=NC=NS=2(=O)O,0
255,unnamed,[O-][N+]1=c2c([nH]c3ccccc23)=[O+][Cu-3]12[O+]=c1[nH]c3ccccc3c1=[N+]2[O-],0
256,unnamed,CCN=Cc1c(O)c(O)c(C(C)C)c2cc(C)c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(C=NCC)c4c3O)c(O)c12,0
257,"1-(4-methylpiperazin-1-yl)-2-(1H-pyrrolo[2,3-b]pyridin-3-yl)ethan-1-one",CN1CCN(CC1)C(=O)CC2=CNC3=C2C=CC=N3,1
258,1-[4-(5-Chlorothiophen-2-yl)sulfonylpiperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(S2)Cl,1
259,2-(3-cyanophenyl)-N-(4-methylpyridin-3-yl)acetamide,CC1=C(C=NC=C1)NC(=O)CC2=CC(=CC=C2)C#N,1
260,unnamed,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,0
261,1-{4-[(Thiophen-2-yl)methyl]piperazin-1-yl}ethan-1-one,CC(=O)N1CCN(CC1)CC2=CC=CS2,1
262,Niclosamide,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,1
263,unnamed,O=C(Nc1ccccc1)OCC1OCOC(COC(=O)Nc2ccccc2)C1OC(=O)Nc1ccccc1,0
264,unnamed,COc1cc2c(cc1Oc1c(Oc3c(O)c(OC)cc4c3C(CC(C)C)N(C)CC4)c(OC)cc3c1C(CC(C)C)N(C)CC3)C(CC(C)C)N(C)CC2,0
265,Alvelestat,CC1=C(C=C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)C(=O)NCC3=NC=C(C=C3)S(=O)(=O)C)C4=CC=NN4C,1
266,2-Oxo-3-phenylpropanoate,C1=CC=C(C=C1)CC(=O)C(=O)[O-],1
267,unnamed,NNC(=S)SSC(=S)NN,0
268,alpha-Linolenate,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)[O-],1
269,"(3S,3'S,4'S,5'S,6'R)-5-[(4-ethylphenyl)methyl]-6'-(hydroxymethyl)spiro[1H-2-benzofuran-3,2'-oxane]-3',4',5'-triol",CCC1=CC=C(C=C1)CC2=CC3=C(CO[C@@]34[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C2,1
270,(R)-5-Diphosphomevalonate,C[C@@](CCOP(=O)([O-])OP(=O)([O-])[O-])(CC(=O)[O-])O,1
271,unnamed,O=C(C=Cc1ccccc1)c1ccc(Cl)s1,0
272,1H-Benzimidazole-2-methanol,C1=CC=C2C(=C1)NC(=N2)CO,1
273,unnamed,O=C1C2CC3OC3CC2C(=O)N1CN1C(=O)C2CC3OC3CC2C1=O,0
274,unnamed,CCN(CC)CC.O=C(Nc1ccc(Cl)cc1)P(=O)(O)c1ccccc1,0
275,Methylene blue,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],1
276,Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,1
277,unnamed,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,0
278,unnamed,COc1ccc(C2CC(=O)c3ccccc3O2)cc1OC,0
279,unnamed,CC(=O)OC1C(OC(C)=O)C(OC(C)=O)C2(CO2)C(OC(C)=O)C1OC(C)=O,0
280,unnamed,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,0
281,unnamed,O=C(O)CCS(=O)(=O)O,0
282,unnamed,Oc1cc2[nH]cnc2c(O)n1,0
283,unnamed,O=C1C=CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C=C1,0
284,"4,6-Dihydroxyquinoline",C1=CC2=C(C=C1O)C(=O)C=CN2,1
285,unnamed,N#CNC(=N)NC(=O)C=CC=Cc1ccc(Cl)cc1,0
286,unnamed,O=C(Nc1ccccc1)C(O)C(O)C(=O)Nc1ccccc1,0
287,Acetaminophen,CC(=O)NC1=CC=C(C=C1)O,1
288,unnamed,COc1ccc2nc3c(c(NCCCN(C)C)c2c1)CCCC3,0
289,"Estra-1,3,5(10)-triene-3,17-diol",C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O,1
290,unnamed,CCOC(=O)c1ccc(-n2nc(C)cc(Cl)c2=O)cc1,0
291,Levofloxacin Hemihydrate,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.O,1
292,unnamed,NCS(=O)(=O)O,0
293,"[(1R,2S,4R)-4-[[5-[[4-((1R)-7-Chloro-1,2,3,4-tetrahydroisoquinolin-1-yl)-5-methylthien-2-yl]carbonyl]pyrimidin-4-yl]amino]-2-hydroxycyclopentyl]methyl sulfamate",CC1=C(C=C(S1)C(=O)C2=CN=CN=C2N[C@@H]3C[C@@H]([C@H](C3)O)COS(=O)(=O)N)[C@H]4C5=C(CCN4)C=CC(=C5)Cl,1
294,Spermidine(3+),C(CC[NH2+]CCC[NH3+])C[NH3+],1
295,unnamed,CCOC1NC(=O)NC(=O)C1(C)Cl,0
296,coproporphyrinogen III,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O)C,1
297,"(2S,5R,6R)-7-methyl-2,3,4,5,6,7-hexahydro-1H-2,6-methanoazocino[5,4-b]indol-5-ol",CN1C2=CC=CC=C2C3=C1[C@H]4C[C@@H](C3)NC[C@@H]4O,1
298,unnamed,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0
299,acetoacetyl-CoA(4-),CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
300,unnamed,CC(O)(c1ccccc1)c1nccc2ccccc12,0
301,unnamed,CC1=C(CO)C2=[N+]3C1=Cc1c(CO)c(C)c4n1[Fe-3]31(Cl)n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C4)C(C)=C3CCC(=O)O)=C2,0
302,"N-[(3R)-1,1-dioxo-1lambda~6~-thiolan-3-yl]-N-methyl-N'-propan-2-ylurea",CC(C)NC(=O)N(C)[C@@H]1CCS(=O)(=O)C1,1
303,unnamed,CC1CC(C)(C)NC2(CCCC2)N1,0
304,Alizarin,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O,1
305,unnamed,CCOC(=O)c1ccc(C(C#N)=Cc2ccc(Cl)cc2)cc1,0
306,unnamed,CCN(CCNc1ccc(C)c2sc3ccccc3c(=O)c12)CC(C)(C)O,0
307,unnamed,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,0
308,4-Azaniumylbutanoate,C(CC(=O)[O-])C[NH3+],1
309,"2,5,8,11,14,17-Hexaoxaoctadecane",COCCOCCOCCOCCOCCOC,1
310,D-erythrose 4-phosphate(2-),C([C@H]([C@H](C=O)O)O)OP(=O)([O-])[O-],1
311,unnamed,O=S(=O)(O)C(I)(I)S(=O)(=O)O,0
312,unnamed,O=C1c2cc(O)c(O)cc2OC(c2ccc(O)c(O)c2)C1O,0
313,vitamin B12s,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O[C@H](C)CNC(=O)CC[C@@]\\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co],1
314,Quetiapine,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,1
315,(2S)-2-Methyltetralin-1-one,C[C@H]1CCC2=CC=CC=C2C1=O,1
316,2-Hydroxy-3-methylbut-2-enoic acid,CC(=C(C(=O)O)O)C,1
317,unnamed,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1,0
318,unnamed,O=[As]1(c2ccccc2)c2ccccc2Oc2ccccc21,0
319,unnamed,C[n+]1ccccc1C=NO,0
320,unnamed,Cc1cc2c(C(C)C)c(O)c(O)c(C=Nc3cccc(C(F)(F)F)c3)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=Nc3cccc(C(F)(F)F)c3)c2c1O,0
321,unnamed,CC(C=CC1=C(C)CCCC1(C)C)=CC=C(C(=O)O)C(C)=CC(=O)O,0
322,"2,2-Dimethyl-4-(chloromethyl)-1,3-dioxa-2-silacyclopentane",C[Si]1(OCC(O1)CCl)C,1
323,Alisporivir,CC[C@H]1C(=O)N([C@@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)C(C)C)CC)C)C,1
324,unnamed,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O.O=S(=O)(O)O,0
325,unnamed,O=S(=O)(O)c1cc(N=[N+]([O-])c2cc(S(=O)(=O)O)c3ccccc3c2)cc2ccccc12,0
326,unnamed,O=C(NN1CCOC1=O)OCCCl,0
327,unnamed,CC(CO)S(=O)(=O)O,0
328,unnamed,CC(CN1CCCCC1)SSC(C)CN1CCCCC1,0
329,Daclastavir,CC(C)[C@H](CNC(=O)OC)C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC,1
330,(2S)-2-phenylpropane-1-sulfonamide,C[C@H](CS(=O)(=O)N)C1=CC=CC=C1,1
331,unnamed,CCN(CC)CCOC(=O)c1ccc(NC(=O)CN(CC)CC)cc1,0
332,unnamed,CC(=O)Nc1ccc(S(=O)(=O)NN=Cc2ccc(C)cc2)cc1,0
333,Cetylpyridinium chloride,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],1
334,unnamed,Cl[Hg]Cl.O=c1c2ccccc2oc2ccccc12,0
335,unnamed,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O,0
336,unnamed,Cc1ccc2ccc(=O)oc2c1,0
337,XTP trianion,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)NC(=O)NC2=O,1
338,Lipoate,C1CSSC1CCCCC(=O)[O-],1
339,"N~1~-phenylpiperidine-1,4-dicarboxamide",C1CN(CCC1C(=O)N)C(=O)NC2=CC=CC=C2,1
340,unnamed,c1ccc(-c2nc3sc(-c4ccccc4)nc3s2)cc1,0
341,unnamed,O=c1[nH]oc(NS(=O)(=O)c2ccccc2)c1C1CCCCC1,0
342,unnamed,O=C1CCC2N[Cu-2](O1)OC2=O,0
343,N-[N-[(Phenylmethoxy)carbonyl]-L-leucyl]-L-norleucinol,CCCC[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,1
344,5-Phosphoribosylamine,C([C@@H]1[C@H]([C@H]([C@@H](O1)N)O)O)OP(=O)(O)O,1
345,unnamed,O=C1OS(=O)(=O)c2ccccc21,0
346,4-Bromo-2-hydroxypyridine,C1=CNC(=O)C=C1Br,1
347,Quinolin-3-ylmethanamine,C1=CC=C2C(=C1)C=C(C=N2)CN,1
348,Zinc Picolinate,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Zn+2],1
349,unnamed,N=C(NN=C(c1ccccc1)c1ccc(N)cc1)C(=N)NN=C(c1ccccc1)c1ccc(N)cc1,0
350,"1'-[2-[4-(trifluoromethyl)phenyl]ethyl]spiro[1H-3,1-benzoxazine-4,4'-piperidine]-2-one",C1CN(CCC12C3=CC=CC=C3NC(=O)O2)CCC4=CC=C(C=C4)C(F)(F)F,1
351,unnamed,CCN(CC)CCOC(=O)OCCCCOC(=O)OCCN(CC)CC,0
352,unnamed,CCCC=[N+]1CCOC(=S)S[Zn-2]12SC(=S)OCC[N+]2=CCCC,0
353,sodium;8-amino-4-oxo-3H-phthalazin-1-olate,C1=CC2=C(C(=C1)N)C(=NNC2=O)[O-].[Na+],1
354,unnamed,NC(=O)NC(=O)c1ccco1,0
355,unnamed,COc1ccc(C(C#N)=Cc2cccc(N)c2)cc1,0
356,unnamed,COc1cc2c(OC)c(-c3c(C)cc4c(C(C)C)c(OC)c(OC)cc4c3OC)c(C)cc2c(C(C)C)c1OC,0
357,"2,3-dihydro-1H-indene-2-carboxylic acid",C1C(CC2=CC=CC=C21)C(=O)O,1
358,2-ammonio-2-deoxy-D-glucopyranose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)[NH3+])O)O)O,1
359,unnamed,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,0
360,delta-Prenyl diphosphate,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C,1
361,unnamed,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC=NN=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0
362,"2,3-Dihydrobenzofuran-5-Carboxylic Acid",C1COC2=C1C=C(C=C2)C(=O)O,1
363,Triacetylchitotriose,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C)O)NC(=O)C)O,1
364,unnamed,C[N+](C)(CCCCCC[N+](C)(C)CC(=O)O)CC(=O)O,0
365,unnamed,CN(CCCl)CCCl,0
366,unnamed,CCC1(c2ccccc2)NC(=O)N(C)C1=O,0
367,Bacitracin zinc,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3C=NC=N3)CC4=CC=CC=C4.[Zn],1
368,(2R)-2-(3-chlorophenyl)-N-(4-methylpyridin-3-yl)propanamide,CC1=C(C=NC=C1)NC(=O)[C@H](C)C2=CC(=CC=C2)Cl,1
369,Glutamine,C(CC(=O)N)[C@@H](C(=O)O)N,1
370,Desoxycortone,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,1
371,Boceprevir,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,1
372,unnamed,O=C(O)CC1OCC=C2CN3CCC45C6=CC(=O)C(=O)C([N+](=O)[O-])=C6NC4C1C2CC35,0
373,unnamed,Cc1[nH][nH]c(=N)c1C#N,0
374,unnamed,SC1N=C(c2ccccc2)N2C(S)N=C(c3ccccc3)N12,0
375,unnamed,CC1CN2COC(=S)SSSSC(=S)OCN3CC(C)N(COC(=S)SSSSC(=S)OCN1CC2C)CC3C,0
376,Adenosine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,1
377,unnamed,O=S1(=O)CS(=O)(=O)CS(=O)(=O)C1,0
378,"1h-Benzimidazole-1-propanamide, 2-methyl-",CC1=NC2=CC=CC=C2N1CCC(=O)N,1
379,unnamed,O=C(N1CCCCC(Cl)(Cl)C1=O)C(Cl)(Cl)Cl,0
380,"7-Methyl-7h-pyrrolo[2,3-d]pyrimidin-4-amine",CN1C=CC2=C(N=CN=C21)N,1
381,unnamed,O=C(O)CCCCCCCC(=O)O,0
382,"[(2r,3r,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3-Hydroxy-4-(Phosphonooxy)tetrahydrofuran-2-Yl]methyl [(2r,3s,4r,5r)-3,4,5-Trihydroxytetrahydrofuran-2-Yl]methyl Dihydrogen Diphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)O)O)O)O)OP(=O)(O)O)N,1
383,"[(1S,4R,6S)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",CC(C)(C)OC(=O)NC1CCCCCC=C[C@@H]2C[C@]2(NC(=O)[C@@H]3CC(CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,1
384,unnamed,O=C1NC2NC(=O)NC2N1,0
385,Preuroporphyrinogen(8-),C1=C(C(=C(N1)CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CO)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-],1
386,unnamed,O=S1OCCO1,0
387,Pristanal,CC(C)CCCC(C)CCCC(C)CCCC(C)C=O,1
388,unnamed,O=c1oc2c(ccc3c(O)cccc32)c2c1CCCC2,0
389,2-cyclohexyl-N-(3-pyridyl)acetamide,C1CCC(CC1)CC(=O)NC2=CN=CC=C2,1
390,Thymidine 5'-(hydrogen phosphate),CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)[O-])O,1
391,unnamed,S=P(N1CC1)(N1CC1)N1CC1,0
392,unnamed,CC12SC3(C)SC(C)(S1)SC(C)(S2)S3,0
393,"Benzofuro[3,2-D]pyrimidin-4(3H)-one",C1=CC=C2C(=C1)C3=C(O2)C(=O)NC=N3,1
394,unnamed,Cc1ccc2cc1NC(=O)N1CCN(CC1)C(=O)Nc1cc(ccc1C)NC(=O)N1CCN(CC1)C(=O)N2,0
395,unnamed,Cc1nc(O)nc(O)c1CN1CCCCC1,0
396,Harvoni,C[C@@H](C(=O)OC(C)C)N[P@@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3.CC(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)[C@@H]9[C@H]1CC[C@H](C1)N9C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,1
397,unnamed,OC1COC2C(O)COC12,0
398,unnamed,O=S(=O)(O)c1cc(N=Nc2ccc(O)cc2)ccc1C=Cc1ccc(N=Nc2ccc(O)cc2)cc1S(=O)(=O)O,0
399,unnamed,NC(CSSCC(N)C(=O)O)C(=O)O,0
400,unnamed,ON=C(CSSCC(=NO)c1ccc(Cl)cc1)c1ccc(Cl)cc1,0
401,unnamed,O=[N+]([O-])c1ccc(S(=O)(=O)NN=C2CCCCC2)cc1,0
402,Phosphonatoenolpyruvate,C=C(C(=O)[O-])OP(=O)([O-])[O-],1
403,propanoyl-CoA,CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
404,(2S)-2-azaniumyl-5-{[(1S)-1-carboxylatoethyl]amino}-5-oxopentanoate,C[C@@H](C(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+],1
405,Celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,1
406,"N-(8-methyl-1,2,3,4-tetrahydroquinolin-5-yl)acetamide",CC1=C2C(=C(C=C1)NC(=O)C)CCCN2,1
407,Naphthalene-2-carboximidamide,C1=CC=C2C=C(C=CC2=C1)C(=N)N,1
408,unnamed,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,0
409,Unii-0vmv8Z3972,CCN(CC)C(=O)CC1=C2N=C(C=C(N2N=C1C3=CC=C(C=C3)OCC[18F])C)C,1
410,Tofacitinib,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,1
411,Amylotriose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,1
412,unnamed,COc1ccc2c(=O)c3ccccc3oc2c1,0
413,unnamed,O=c1c2ccccc2oc2cc(C(O)c3ccccc3)ccc12,0
414,Cysteine,C([C@@H](C(=O)O)N)S,1
415,unnamed,N#CSC1=C(SC#N)C(=O)c2ccccc2C1=O,0
416,unnamed,CC(Cc1ccccc1)NN(CS(=O)(=O)O)CS(=O)(=O)O,0
417,unnamed,C=C(C)c1ccc2c(c1)C(=O)CC1C(C)(C#N)CCCC21C,0
